ID Product,Product Description,ID Product Category,Own Brand
850039,CHOC AMANH L.AMEND S/ACU 100GR,CHOCOLATE,0
973816,LICOR GRAND MARNIER CORDON ROUGE 70 CL,LICORES,0
740987,OVO AGRO OVO M 5DUZ IND,OVOS GAIOLA,0
861092,CERVEJA SUPER BOCK CORUJA IPA 33CL,CERVEJAS ARTESANAIS / ESPECIAIS,0
10004463,FEIJOADA DE SOJA *,PRATO VEGETARIANO,0
104149,BAUNILHA PO SOLIBOM FCO 15GR,PRODUTOS PARA DOÇARIA,0
920576,BOL GRAN PAVESI S/SAL NA SUPERFÍCIE 560G,BOLACHAS,0
107789,WHISKY BALLANTINES MINIATURAS,WHISKY,0
923720,V.ALENTEJO MONTE VELHO ROSE 75CL,VINHOS ROSÉ,0
943949,PÃO COM CHOURIÇO CG 125GR,PADARIA,0
877408,PÃO DE FORMA ESCURO SEM GLUTEN 300 G,PADARIA,0
971686,BOL AGUA SAL INTEGRAL DOSES VIEIRA 102G,BOLACHAS,0
736387,LICOR DE NATAS MILBAR 70CL,LICORES,0
740988,OVO AGRO OVO L 5DUZ IND,OVOS GAIOLA,0
942397,PAIOLA QUINTINHA DA ALDEIA KG,PAIOS,0
702428,ÁGUA C/GÁS VIMEIRO 25CL,ÁGUAS COM GÁS,0
944508,* FOLHADO DE FRANGO INOX,PRATO DE CARNE,0
889418,COMPOTA CEBOLA TRACKLEMENTS 345GR,MEL E DOCES,0
942097,PORCO PRETO CHURRASCO PATANEGRA CG KG,SUINO,0
973120,"APERITIVO MARTINI ROSSO 50X5,5 CL",APERITIVOS,0
733733,OVO AGRO OVO L 15DUZ IND,OVOS GAIOLA,0
846082,"TAPIOCA DA TERRINHA HIDRATADA 0,5KG",FARINHAS,0
955151,CHAPATA TRIGO E CENTEIO NUTRIVA CONG 400,PADARIA,0
733725,OVO AGRO OVO M 15DUZ IND,OVOS GAIOLA,0
947427,"PROFITEROLES CHOCODELICE POPPIES 1,25KG",BOLOS E SOBREMESAS INDIVIDUAIS,0
822117,"TAMPAS COPO BC 50UN 6,3C",DESCARTÁVEIS PAPEL E CARTÃO,0
965130,BOVINO SHORT RIBS ANGUS BESTFAR CG KG,BOVINO,0
910789,TAÇA GELADO CARTAO 100ML 50UN,DESCARTÁVEIS PAPEL E CARTÃO,0
369886,MAÇÃ FUJI CAL80/85 60*40 1CAM RCH,FRUTAS FRESCAS,0
439601,MAÇÃ FUJI CAL70/75 50*30 2CAM RCH,FRUTAS FRESCAS,0
969311,* PESCADA BRASEADA C/CAMARÃO INOX,PRATO DE PEIXE,0
848318,BATATA DOCE PALITOS 4G 3KG RCH,4A GAMA,0
948370,BOV ENTRECOT ANGUS BESTFARMER CONG KG CC,BOVINO,0
710987,"AGUA EVIAN PURE M 0,33 TP",ÁGUAS LISAS,0
10005291,FOLHADO DE ESPINAFRES COM RICOTA *,PRATO VEGETARIANO,0
287015,ALPERCE N/C GE RCH,FRUTAS FRESCAS,0
900552,V.TRÁS-OS-MONTES PAL.TAVORAS G.ED.TTO 75,VINHOS TINTOS,0
948078,V.DOURO BATUTA TTO 75CL,VINHOS TINTOS,0
966417,COPOS CHOCO MEMÓRIAS PORTUGUESAS 6 COPOS,CHOCOLATE,0
967610,BEBIDA DE AMÊNDOA ALPRO SEM AÇÚCAR 1L,BEBIDA VEGETAL,0
10000091,CALDEIRADA DE LULAS *,PRATO DE PEIXE,0
104498,FECULA BATATA SOLIBOM 225GR,REFEIÇÕES PRONTAS,0
104921,SALSICHAO MONTANHES EL POZO KG,CHOURIÇÃO,0
750718,SALPICAO PALITO JMATOS KG,OUTROS ENCHIDOS,0
100295,LICOR BOLS TRIPLE SECO CURACAO 70 CL,LICORES,0
924323,"REFRIGERANTE SPRITE ORIGINAL 1,5L",CARBONATADOS,0
974283,"ENCOSTA DO SOBRAL LATE HARVEST 37,5 CL",VINHOS BRANCOS,0
892497,BAGAS DE ZIMBRO CARMENCITA LATA 6X40GR,SEMENTES,0
926348,"V. BCO ABDEGAS 11,5% BIB 20 LT",VINHOS BRANCOS,0
407439,LICOR MOZART CREAM CHOC. 50CL,LICORES,0
813162,WHISKY DIMPLE GOLDEN SELECTION 70CL,WHISKY,0
10006990,* FEIJÃO C TOFU E COGUMELOS SI,ACOMPANHAMENTO,0
906826,DESENGORDURANT ECOL 9042690 5L,MULTIUSOS,0
397634,AZEITE OL.SERRA VE CLÁSSICO 3L,AZEITES,0
100126,"V.P.SETÚBAL PERIQUITA TTO 37,5CL",VINHOS TINTOS,0
107890,V PORTO ROYAL OPORTO R.C.V.20 ANOS 75CL,VINHO DO PORTO,0
107891,V.PORTO R C V 10ANOS 75CL,VINHO DO PORTO,0
961835,SAC.ALÇ.80%MCH B.35X40 55M 250 UN,SACOS TRANSPORTE,0
911353,MASSA FILO MASTERCHEF 250GR,MASSAS REFRIGERADAS,1
372826,OREGÃO FRESCO 100G RCH,LEGUMES FRESCOS,0
641174,APERITIVOS STICKS & BREZEL 300GR,APERITIVOS E BATATA FRITA,0
972576,COGUMELOS LAMINADOS ISLAND SUN  BOLSA 3K,CONSERVAS VEGETAIS,0
641742,SARDINHA FRESCA RCH,PESCADO SELVAGEM,0
974642,MASSA AMANHECER FUSILLI 500G,MASSAS,1
704363,"V.ALENTEJO MARQUÊS DE BORBA BCO 37,5CL",VINHOS BRANCOS,0
710954,"V.ALENTEJO FUND. EUG. ALMEIDA TTO 37,5CL",VINHOS TINTOS,0
746578,FORMA AL.OVAL.C/T MCH.P50 6326,DESCARTÁVEIS ALUMÍNIO,0
926362,"V. TTO ABDEGAS 11,5% BIB 20 LT",VINHOS TINTOS,0
744110,ARVORE NATAL FRUTOP F.SEC.270G,FRUTOS SECOS,0
974597,"TARTELETE TATIN SYSCO CG 4,8KG",PADARIA,0
975544,TAPIOCA CELNAT BIO 250G,FARINHAS,0
975693,NOODLES COM OVO DOUBLE PHOENIX 500G,MASSAS,0
975697,CEVADA PEROLADA NATUREFOODS BIO 500GR,CAFÉS E MISTURAS,0
885739,CALDO KNORR LIQ CONC CARNE LT,CONDIMENTOS,0
276461,ALPERCE RCH,FRUTAS FRESCAS,0
832752,GELADO AMANHECER MINI AMENDOA 8X60ML,GELADOS MULTI-PACK,1
897380,"FACAS MADEIRA 16,5 CM 250UN",DESCARTÁVEIS MADEIRA,0
224710,SALSICHAS SICASAL HOT DOG 30UN,SALSICHAS,0
874438,BAC POSTAS LONGAS MASTERCHEF CG 3KG,BACALHAU,1
882335,V.BEIRA INT.QTA DOS TERMOS BCO 75CL,VINHOS BRANCOS,0
975674,FARINHA POLENTA FERRERO 500 G,FARINHAS,0
544229,DESENTUPIDOR C/CABO FAPIL REF10515,ACESSÓRIOS LIMPEZA GERAL,0
711261,LICOR XARAO BLUE CORACAO 70CL,LICORES,0
276766,NECTARINA CAL A ( 67/73) RCH,FRUTAS FRESCAS,0
895136,CEBOLA EM CUBOS MASTERCHEF 1 KG,VEGETAIS DE RAÍZ E BULBOS,1
974280,WHISKY TROIS RIVIERES AMBRÉ FINISH 70 CL,WHISKY,0
975676,FOCACCIA SIMPLES CG 180GR,PADARIA,0
355048,AGUARDENTE VELHA ANTIQUA 70CL,AGUARDENTE,0
280043,PERA FORELLE 60+ RCH,FRUTAS FRESCAS,0
276813,PÊSSEGO VERMELHO CAL A ( 67/73) RCH,FRUTAS FRESCAS,0
814295,AREIAS DE MANTEIGA 300 G,BOLACHAS,0
875098,BOLACHA HÚNGARA CHOCOLATE 250 G,BOLACHAS,0
875099,SORTIDO HÚNGARO 250 G,BOLACHAS,0
941289,BARRAS MIX AMANH FRUTOS SECOS 30GR,CEREAIS,0
954733,DELICIAS DE CANELA 750G,BOLACHAS,0
39138,V PORTO NIEPOORT 20Y 75CL,VINHO DO PORTO,0
57889,CERVEJA CARLSBERG 25CL,CERVEJAS INTERNACIONAIS,0
907017,V. PORTO BULAS TAWNY 30 ANOS 75CL,VINHO DO PORTO,0
912365,CX HAMBURGUER CARTÃO 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
372819,SALVA FRESCA 100G RCH,LEGUMES FRESCOS,0
965146,CEREAIS CHOCO KRISPIES KELLOGG'S 330G,CEREAIS,0
942217,VINHO TEJO SUBLINHADO BRANCO 75 CL,VINHOS BRANCOS,0
969309,* CACHAÇO DE PORCO INOX,PRATO DE CARNE,0
889773,"IOGURTE CREMOSO GREGO FLOR BURGOS 3,5 KG",IOGURTES,0
711224,XAROPE MORANGO MONINS 70CL,XAROPES,0
711226,CONCENTRADO DE LIMÃO RANTCHO MONIN 70CL,XAROPES,0
974673,PURE DE COCO MONIN 1L,XAROPES,0
974674,PURE DE MARACUJA MONIN 1L,XAROPES,0
974675,LICOR BLUE CURACAO MONIN 70CL,LICORES,0
974676,LICOR CASSIS MONIN 70CL,LICORES,0
974677,LICOR CURACAO TRIPLE SEC MONIN 70CL,LICORES,0
974678,LICOR DE BAUNILHA MONIN 70CL,LICORES,0
974679,LICOR DE LARANJA MONIN 70CL,LICORES,0
974680,LICOR DE MELANCIA MONIN 70CL,LICORES,0
974681,LICOR DE PESSEGO MONIN 70CL,LICORES,0
974682,LICOR FLOR DE SABUGUEIRO MONIN 70CL,LICORES,0
974683,CONCENTRADO SWEET & SOUR MONIN 1L,CONCENTRADOS,0
974684,CONCENTRADO DE LIMA RANTCHO MONIN 70CL,CONCENTRADOS,0
891402,BEBIDA DE AVEIA OATLY BARISTA 1L,BEBIDA VEGETAL,0
974608,MASSA AMANHECER FUSILLI TRICOLORE 500G,MASSAS,1
776129,MINI PIZZA AMANH QJ E FIAM 360GR,PIZZAS,0
886115,GELADO MORANGO GOURMES 6XCOPO VIDRO,GELADOS CATERING,1
840517,"ESPARGOS BRANCOS CORT. FERBA 2,65 KG",CONSERVAS VEGETAIS,0
974285,SACO ROLO AUT.SERV.35X45 500UN,PAPELARIA,0
661556,QJ.D.VILLAS MIN.PIME+ALHO 6X50,QUEIJOS PRATO,0
974243,XAROPE MONIN RASPBERRY 70CL,XAROPES,0
974281,LICOR MIDORI MELON 1 Liter,LICORES,0
954648,CROISSANT PARIS EUROPASTRY CONG 65 G,PADARIA,0
870879,"SORVETE GOURMES MORANGO 2,5L",GELADOS CATERING,1
910790,TAÇA GELADO CARTAO 150ML 50UN,DESCARTÁVEIS PAPEL E CARTÃO,0
918439,V. DOURO COSTA BOAL HOMENAGEM BCO 75CL,VINHOS BRANCOS,0
22701,GUARDANAPO RENOVA TIPO B BRANCO,GUARDANAPOS FOLHA DUPLA,0
942101,PORCO PRETO ENTRECOSTO PATANEGRA CG KG,SUINO,0
956901,DOCE DE MORANGO JUGAIS ZERO 280G,MEL E DOCES,0
951779,ÁGUA SODA SCHWEPPES TP 20CL,CARBONATADOS,0
698463,SAL MCHEF GROSSO 5KG,SAL,1
941702,V. TEJO ENCOSTA SOBRAL TOUR NAC. TTO 75C,VINHOS TINTOS,0
47237,LENTILHAS VERDES CEM PORCENTO 500G,CONSERVAS VEGETAIS,0
899294,V.PORTO CRUZ RUBY 75CL,VINHO DO PORTO,0
975243,CHAMPAGNE DRAPPIER MILLESIMÉ EXCEPTION,ESPUMANTES ESTRANGEIROS,0
385853,MELANCIA PRETA S/SEMENTE CX RCH,FRUTAS FRESCAS,0
960237,CEREAIS SPECIAL K KELLOGG'S 335G,CEREAIS,0
912360,CX PARA SUSHI CARTÃO 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
10000283,DOBRADA *,PRATO DE CARNE,0
876489,"GRD D. CHOCO M. CPRO 24UN CG 2,5KG R7351",PASTELARIA,0
10000078,ROTI DE PERU C/ FARINHEIRA E ESPARGOS *,PRATO DE CARNE,0
948217,BOV CHURRASC ANGUS BESTFARMER CONG KG CC,BOVINO,0
965110,BOVINO FLATIRON ANGUS BESTFARMER CONG KG,BOVINO,0
920801,* ARROZ DE PATO AMC 270 G,PRATO DE CARNE,1
336464,PORCO CACHAÇO COM OSSO,SUINO,0
947325,V.DOC AÇORES VERDELHO BCO 75 CL,VINHOS BRANCOS,0
968198,"V. DOURO FLOR DO CÔA 17,5 TTO  1,5 LT",VINHOS TINTOS,0
464789,DOCE DE 4 FRUTOS ST DALFOUR 284G,MEL E DOCES,0
952214,* CARIL DE PEITO DE FRANGO INOX,PRATO DE CARNE,0
964716,BOMBONS LINDT MINI PRALINÉS 100G,CHOCOLATE,0
952805,CEREAL CRUNCHY MUESLI 3 CHOC AMANH 500GR,CEREAIS,0
402756,POLPA FRUTA CONG ABACAXI BRASFRUT 400G,FRUTAS,0
966927,"POLPA FRUTA CONG GOIABA DE MARCHI 1,02 K",FRUTAS,0
938923,SACO RECICL AMANH PERFUM PK 3,SACOS LIXO,0
277606,CHUCHU RCH,LEGUMES FRESCOS,0
276768,NECTARINA CAL B (61/67) RCH,FRUTAS FRESCAS,0
756323,PESSEGO PARAGUAIO A/AA RCH,FRUTAS FRESCAS,0
479335,PATO PEQUIM CONGELADO MASTERCHEF CC,AVES / CAÇA / COELHO,1
880232,ROBALO AMANHADO 300/400 C/10UN KG,PESCADO AQUICULTURA,0
749209,GRELOS DE COUVE PLT,LEGUMES FRESCOS,0
10000384,SALMÃO COM CRUMBLE DE BROA DE MILHO *,PRATO DE CARNE,0
818775,GIN 13 70CL,GINS,0
941925,V ALENTEJO DUQ MARIA PRIV SELECT TTO 75,VINHOS TINTOS,0
515874,"CHAMUCAS CARNE MCHEF CG 30UN 1,2K",SALGADOS / SNACKS E ENTRADAS,1
10004895,SUBLIME DE MORANGO E FRAMBOESAS*,SOBREMESAS,0
307018,SALADA GOURMET 175G 4G MCHEF RCH,4A GAMA,1
974262,AÇUCAR BAUNILHADO CARMENCITA 760G PET,AÇÚCAR,0
964508,RISSÓIS DE LEITÃO FORNO MCHEF 15X85GR,SALGADOS / SNACKS E ENTRADAS,1
974733,GYOZAS COM CAMARÃO VICI CONG 600G,PREPARADOS PEIXE E MARISCO,0
314747,CALVADAS PERE MAGLOIRE VSOP,COGNAC,0
277404,PÊSSEGO VERMELHO CAL B ( 61/67) RCH,FRUTAS FRESCAS,0
905278,* PUDIM DE OVOS AMC 800 G,SOBREMESAS,1
887773,V. PORTO SAGRADO COLLECTIONS TAWNY,VINHO DO PORTO,0
974122,MINI PASTEL DE CHAVES IGP ATRIAN CG 30G,PASTELARIA,0
964752,CROUTONS AMANH AZEITE/ALHO 100GR,PRODUTOS DE PADARIA,0
925498,AMB GLADE ABS ODORES GEL PEONY 1UN,OUTROS AMBIENTADORES,0
599758,VODKA ZUBROWKA BISON GRASS 70CL,VODKA,0
276634,AMEIXA VERMELHA CAL 45+ RCH,FRUTAS FRESCAS,0
389864,VITELA DOBRADA EUROPA VÁCUO CC,BOVINO,0
103188,"ERVILHAS CONG. BONDUELLE 2,5KG RCH",ERVILHA,0
699910,NATAS SOJA ALPRO CULINÁRIA 250ML,NATAS,0
847915,4CREPES CHINESES GELPEIXE CHEF UC 310G,SALGADOS / SNACKS E ENTRADAS,0
751618,INSETICIDA ELET RAID APA 30 NOITES 21ML,INSECTICIDAS,0
55268,REF CHAMPOMY MAÇÃ 75CL,CARBONATADOS,0
908672,"SORVETE CHOCOLATE DAVVERO PL 3,9KG",GELADOS CATERING,0
511802,COGUMELOS DESIDRAT PORCINI 30G RCH,4A GAMA,0
822053,QUEIJO EDAM FATIAS 1KG D.VILLAS,EDAM,0
490583,CAMARAO 100/120 MOCAM MCHEF 2KG,CAMARÃO,1
66317,V.PORTO FERREIRA RUBY 75CL,VINHO DO PORTO,0
10004324,QUINDIM*,SOBREMESAS,0
875651,MASSA MILAN ALETRIA NATAL 250G,MASSAS,0
962762,"DOCE PERA BALDE MOCITOS 4,2 KG",MEL E DOCES,0
621138,ATUM KG,PESCADO SELVAGEM,0
52016,VINAGRE AR FRAMBOESA CHATEL 250ML,VINAGRES,0
959135,* FOLHADO DE ESPINAFRES C RICOTTA INOX,PRATO VEGETARIANO,0
30701,MAÇÃ GOLDEN VAL VENOSTA KG CCG RCH,FRUTAS FRESCAS,0
923879,KEFIR PASTORET NATURAL 500G,IOGURTES,0
736397,BOVINO POJADOURO AM/AUS/URY/USA  CC,BOVINO,0
974246,SOLHA FILETE S/PELE S/ESPINHA CG 800 GR,PEIXE CONG HIGIENIZADO,0
951872,"MOLHO DE PIZZA CIRIO LATA 2,5KG",CONSERVAS VEGETAIS,0
10003125,TIRAMISU DE CITRINOS *,SOBREMESAS,0
966922,"POLPA FRUTA CONG ABACAXI DE MARCHI 1,02",FRUTAS,0
912358,TRIÂNGULO PIZZA CARTÃO 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
912366,EMB HOTDOG CARTÃO 100UN,DESCARTÁVEIS PAPEL E CARTÃO,0
946400,MIST ESPECIARIAS GARAM MASALA TRS 400GR,ESPECIARIAS,0
711259,LICOR GINJA D'ÓBIDOS S/FRUTO 70CL,LICORES,0
755589,MAÇA REINETA CAL60+ SACO1KG RCH,FRUTAS FRESCAS,0
876253,QUEIJO MCHEF FETA CUBOS DOP 800G,OUTROS QUEIJOS ESTRANGEIROS,1
752878,MIX FLORES COMESTÍVEIS(10G) RCH,LEGUMES FRESCOS,0
824006,RUM DIPLOMÁTICO RESERVA EXCLUSIVA 70CL,RUM,0
843392,LICOR BEIRÃO D'HONRA 70CL,LICORES,0
925945,CALDEIRADA DE PEIXE BRASMAR UN,ESPECIALIDADES PEIXE,0
975263,MINI BRETZEL CG 45G,PASTELARIA,0
948764,* FOLHADO DE SALMÃO C ALHO FRANCÊS INOX,PRATO DE PEIXE,0
10005961,* ESCALOPES À PARMEGIANA INOX,PRATO DE CARNE,0
944504,* PESCADA COM MOLHO DE CAMARÃO INOX,PRATO DE PEIXE,0
947736,"TOMATE SECO ZERO DE OLEO PONTI 1,600GR",CONSERVAS VEGETAIS,0
108137,VASS.TOCAS PLASTICAS,ACESSÓRIOS LIMPEZA GERAL,0
277505,NECTARINA CAL AAA (80/90) RCH,FRUTAS FRESCAS,0
976906,QUEIJO VACA MINI DOM VILLAS 6 X50GR,QUEIJOS REGIONAIS,0
276724,PÊSSEGO VERMELHO  CAL AA (73/80) RCH,FRUTAS FRESCAS,0
748081,GELADO AMANHECER MINI MIX 8X60ML,GELADOS MULTI-PACK,1
974101,MINI MUFFIN TULIPA DOBLE CHOC CG 30G,PASTELARIA,0
976773,NATA DE LEITE ACIDA 1L 18% MG,NATAS,0
944516,BOVINO CENTRO ALCATRA PAD EUROPA VÁCUO K,BOVINO,0
10005896,* QUINOA C/ LEGUMES TOM SECO E AZEITONA,ACOMPANHAMENTO,0
975249,MOLHO HOLANDES 250 ML,MOLHOS,0
865597,BOVINO CHAMBÃO DA PÁ CONG,BOVINO,0
903701,ÁGUA C/GÁS PEDRAS SALGADAS VIDRO 50CL,ÁGUAS COM GÁS,0
892473,PIMENTA BRANCA 3X55GR CARMECINTA C/MOINH,ESPECIARIAS,0
946274,* DELICIA DE PESCADA C CAMARÃO INOX,PRATO DE PEIXE,0
936200,TOALHA MESA MCHEF 80X80 220 UN,TOALHAS DE MESA,1
276750,FIGOS FRESCOS RCH,FRUTAS FRESCAS,0
974607,MASSA AMANHECER PENNE RIGATE 500G,MASSAS,1
965461,ADOÇANTE CANDEREL EM PÓ 75G,AÇÚCAR,0
918336,BROA DE AVINTES 500 G,PADARIA,0
975169,MASSA AMANHECER LASAGNE 500G,MASSAS,1
853791,"V.ALENTEJO FUND.EUG.ALMEIDA BCO 37,5CL",VINHOS BRANCOS,0
976775,MAIONAISE HEINZ 25% 5LT,MOLHOS,0
976850,GUACAMOLE SUAVE LOS CURSOS 500GR,PATÉS E SIMILARES,0
866794,DELÍCIAS DO MAR S/GLÚTEN MI 250G,PREPARADOS PEIXE,0
964343,MOLHO SRIRACHA TABASCO 300G,ÉTNICOS,0
909250,WHISKY CROWN ROYAL B. CAN.,WHISKY,0
936035,CAIXA BOLO AUTOMONTAVEL C/PEGA 30X30X12,DESCARTÁVEIS PAPEL E CARTÃO,0
976828,* FARFALLE C LEG SAT E SALMÃO PP KG,PRATO DE PEIXE,0
975601,* SALMÃO C CRUMBLE DE BROA DE MILHO INOX,PRATO DE PEIXE,0
958756,MUESLI MULTI.FUTOS HAMMER 300G S/GLUTEN,CEREAIS,0
650838,BOVINO FRALDINHA EUROPA VÁCUO CC,BOVINO,0
754727,V.ALENTEJO CASTELO ARRAIOLOS SEL.TTO75CL,VINHOS TINTOS,0
942488,V.ALENTEJO BIS TTO 75CL,VINHOS TINTOS,0
900892,COPO FLUTE CHAMPANHE MCHEF 6UN,LOUÇAS DE PLÁSTICO REUTILIZÁVEIS,1
621903,"ESPINAFRES CORTADOS BONDUELLE 2,5KG",ESPINAFRES / GRELOS/ ESPARREGADO,0
707658,MOLHO KNORR DEMI GLACE 3KG,MOLHOS,0
10007330,* GRELOS SALTEADOS INOX,ACOMPANHAMENTO,0
277057,PÊSSEGO AMARELO CAL A/AA RCH,FRUTAS FRESCAS,0
725751,BABA DE CAMELO MICAU 110G,SOBREMESAS,0
935358,G.Delicia Cheese Cake Morango CPROF CG,PASTELARIA,0
976304,"O GELADO TARTE E CARAMELO SALGADO  3,7KG",GELADOS CATERING,0
976306,"O GELADO MORANGO SORBET 3,55 KG",GELADOS CATERING,0
976308,"O GELADO PISTACHIO 3,55 KG",GELADOS CATERING,0
976310,"O GELADO LIMÃO E HORTELÃ SORBET 3,55 KG",GELADOS CATERING,0
976311,"O GELADO  CHOCOLATE DE LEITE 3,55 KG",GELADOS CATERING,0
976305,"O GELADO FLOR DE NATA 3,55 KG",GELADOS CATERING,0
10000290,PEITO DE FRANGO COM TOMATE E MOZARELLA *,PRATO DE CARNE,0
15742,CARAMELO LIQUIDO MICAU 400GR,PRODUTOS PARA DOÇARIA,0
276761,MELAO BRANCO RCH,FRUTAS FRESCAS,0
948625,"V.VERDE CAMALEÃO ALVARINHO BCO 1,5L",VINHOS BRANCOS,0
803713,NÉCTAR COMPAL VITAL VEGGIE TOMATE 1L,SUMOS,0
896917,QUEIJO FLAMENGO BARRA ILHA AZUL KG (CP),FLAMENGO,0
10004450,SALTEADO DE ERVILHAS COM CENOURA *,ACOMPANHAMENTO,0
977299,OLEO GIRASSOL SABOROSOL  5 LT,ÓLEOS,0
53375,"COGUMELOS LAMINADOS MAST.CHEF 2,5 KG",CONSERVAS VEGETAIS,0
908902,*ARROZ DE PATO PP KG,PRATO DE CARNE,0
971960,* LASANHA DE FRANGO INOX,PRATO DE CARNE,0
10005690,PATANISCA DE LEGUMES *,PRATO VEGETARIANO,0
857724,GELATINA AMANH MOR 100GR,GELATINAS,0
952904,* JARDINEIRA DE SOJA SI,PRATO VEGETARIANO,0
10002561,MASSA PENNE *,ACOMPANHAMENTO,0
957464,CAVALA FILETE C/PELE AV CONG 6 KG,PEIXES INTEIROS / CORTADOS,0
850933,CÁPSULAS NESP RISTRETTO L'OR 10UN,CAFÉS E MISTURAS,0
972966,"PÃO DE FORMA ALEMÃO ATRIAN CONG 1,15 KG",PASTELARIA,0
554127,IOG BATIDO VIDRO DANONE MORANGO 2X130G,IOGURTES,0
874765,V.PACIENCIA S.MARTINHO TTO 75CL,VINHO ABAFADO,0
220894,WHISKY TULLAMORE D.FINEST 70CL,WHISKY,0
314293,ESP FREIXENET C.NEGRO BRUTO 20CL,ESPUMANTES ESTRANGEIROS,0
886691,MOLHO BULLS EYE ORIGINAL HEINZ 300ML,MOLHOS,0
886692,MOLHO BULLS EYE STEKHOUSE HEINZ 300ML,MOLHOS,0
906807,DESINF MAOS ECOL 9054480 500ML,PRODUTOS DE SAÚDE,0
906808,DET MAN LOI ECOL 9081910 2L,DETERGENTE LOIÇA,0
906830,DET CON PAV COZ ECOL 9081870 2L,PRODUTOS PARA O CHÃO,0
906869,DET DESINF COZ ECOL 9081990 2L,MULTIUSOS,0
974094,"GORRO COZ 10UN PAPEL 23X27,7 CM UNIV BCO",FARDAMENTO,0
906855,DET ROUP COR ECOL 1104060 20KG,DETERGENTES ROUPA,0
928312,BRANQ/REMOV NÓDOA BAIXA TEMP 20KG 101314,ADITIVOS ROUPA,0
920779,* CARBONARA SI,PRATO DE CARNE,0
963448,TOALHETES JERONYMOS 305X225MM 500UN,TOALHETES,0
976408,MASSA AMANHECER TAGLIATELLE 500G,MASSAS,1
975262,MASSA AMANHECER FARFALLE  500G,MASSAS,1
944628,V. ALFACINHA BCO5X75CL + OF. ALFA SUP TT,VINHOS BRANCOS,0
948783,* TORTILHA DE BATATA E CEBOLA SI,PRATO VEGETARIANO,0
10006501,* LASANHA DE ATUM SI,PRATO DE PEIXE,0
693676,PRESUNTO SERRANO AMANHECER 9M FT 200GR,PRESUNTOS,1
976316,"O GEL BAUN CHOC E FUDGE CHOC LEITE 3,7KG",GELADOS CATERING,0
976317,"O GEL CHOC  AMENDOIM E CHOC NEGRO 3,7KG",GELADOS CATERING,0
416305,BATATA FRITAR PALITOS 10X10 5KG 4G RCH,4A GAMA,0
650648,BOVINO RABADILHA AM/AUS/URY/USA  CC,BOVINO,0
953276,MOLHO KIMCHI SPICY KIKKOMAN 1180GR,MOLHOS,0
922702,* CHILLI COM CARNE SI,PRATO DE CARNE,0
971045,* FUSILLI GRAT FRANGO COGUMELOS INOX,PRATO DE CARNE,0
961927,MOLHO BARBECUE MILLAS GODES 64X30GR,MOLHOS,0
898504,TOMATE BIO DESIDRATADO TREVIJANO 270GR,CONSERVAS VEGETAIS,0
924315,* SALADA DE ATUM C/ FEIJÃO FRADE,PRATO DE PEIXE,0
10005746,* ESPARGUETE COM AZEITE E ALHO INOX,ACOMPANHAMENTO,0
966930,"POLPA FRUTA CONG MORANGO DE MARCHI 1,02",POLPAS DE FRUTA,0
714960,"V.FRADES 11,5% ROSE BIB 5LT",VINHOS ROSÉ,0
975755,ESPETOS KNOT 6CM 16769 250UN,DESCARTÁVEIS MADEIRA,0
715928,"GARRAFA VINHO LUMINARC 0,5LT",LOUÇAS VIDRO,0
819038,FARINH.TEG.BISCUIT 4X4-5 KG,FARINHAS,0
919716,CORANTE AMARELO LÍQUIDO CONDI 25ML,PRODUTOS PARA DOÇARIA,0
947279,TARTELETTES LIMÃO PASQUIER 10 X 80G,BOLOS E SOBREMESAS FAMILIAR,0
947280,TARTELETTES CHOCOLATE PASQUIER 10 X 80G,BOLOS E SOBREMESAS FAMILIAR,0
955114,CARCACINHA INTEGRAL PANPOR CONG 35G,PADARIA,0
974120,BARRA TRIGO SARRACENO SAINT HONORÉ 280G,PASTELARIA,0
975675,OVAS DE TRUTA DITTMANN 50G,SUCEDÂNIO DE CAVIAR,0
727758,LUVAS NITRILO SILVEX C/100 L,LUVAS,0
709172,ESPUMANTE SÃO DOMINGOS BRUTO ROSE 75CL,ESPUMANTES NACIONAIS,0
977761,LINGUIÇA QUINTINHA D ALDEIA KG,LINGUIÇA,0
381474,UVA PRETA RCH KG,FRUTAS FRESCAS,0
946001,PURE BATATA DOCE ARDO CG 1KG,BATATA,0
10005168,SALTEADO LEGUMES DA HORTA *,ACOMPANHAMENTO,0
11269,QUEIJO BRIE PRÉSIDENT KG,OUTROS QUEIJOS ESTRANGEIROS,0
53257,AMEIJOA BOA RCH,MARISCO FRESCO,0
928311,DET LIMPEZA CARPETES 5LT 3020980,MULTIUSOS,0
938913,LIMPA VIDROS S/CABO AMANH,ACESSÓRIOS LIMPEZA GERAL,0
885738,CALDO KNORR LIQ CONC GALINN LT,CONDIMENTOS,0
868518,WHISKEY BULLEIT BOURBON 70CL,WHISKY,0
278222,GRELOS DE NABO RCH,LEGUMES FRESCOS,0
977395,BEBIDA AMANHECER SOJA NATURAL 1LT,BEBIDA VEGETAL,1
10001071,PAELHA À VALENCIANA *,PRATO DE CARNE,0
913093,* LEGUMES À BRÁS AMC 270 G,PRATO DE PEIXE,1
